date,product_id,product_name,category,channel,units_sold,current_stock,safety_stock_level,supplier_lead_time_days,is_promo_day
2026-04-23,12,Product_12,Fresh Food,In-store,15,47,66,8,False
2026-04-24,12,Product_12,Fresh Food,In-store,12,29,66,8,False
2026-04-25,12,Product_12,Fresh Food,In-store,17,3,66,8,False
2026-04-26,12,Product_12,Fresh Food,In-store,2,0,66,8,False
2026-04-27,12,Product_12,Fresh Food,In-store,0,0,66,8,False
2026-04-28,12,Product_12,Fresh Food,In-store,0,0,66,8,False
2026-04-29,12,Product_12,Fresh Food,In-store,0,0,66,8,False
2026-04-30,12,Product_12,Fresh Food,In-store,0,0,66,8,False
2026-05-01,12,Product_12,Fresh Food,In-store,16,201,66,8,False
2026-05-02,12,Product_12,Fresh Food,In-store,14,180,66,8,False
2026-05-03,12,Product_12,Fresh Food,In-store,18,153,66,8,False
2026-05-04,12,Product_12,Fresh Food,In-store,12,135,66,8,False
2026-05-05,12,Product_12,Fresh Food,In-store,11,119,66,8,False
2026-05-06,12,Product_12,Fresh Food,In-store,13,100,66,8,False
2026-05-07,12,Product_12,Fresh Food,In-store,15,78,66,8,False
2026-05-08,12,Product_12,Fresh Food,In-store,15,55,66,8,False
2026-05-09,12,Product_12,Fresh Food,In-store,14,34,66,8,False
2026-05-10,12,Product_12,Fresh Food,In-store,11,17,66,8,False
2026-05-11,12,Product_12,Fresh Food,In-store,11,0,66,8,False
2026-05-12,12,Product_12,Fresh Food,In-store,0,0,66,8,False
2026-05-13,12,Product_12,Fresh Food,In-store,0,0,66,8,False
2026-05-14,12,Product_12,Fresh Food,In-store,0,0,66,8,False
2026-05-15,12,Product_12,Fresh Food,In-store,0,0,66,8,False
2026-05-16,12,Product_12,Fresh Food,In-store,15,203,66,8,False
2026-05-17,12,Product_12,Fresh Food,In-store,17,178,66,8,False
2026-05-18,12,Product_12,Fresh Food,In-store,11,162,66,8,False
2026-05-19,12,Product_12,Fresh Food,In-store,18,135,66,8,False
2026-05-20,12,Product_12,Fresh Food,In-store,11,119,66,8,False
2026-05-21,12,Product_12,Fresh Food,In-store,13,100,66,8,False
2026-05-22,12,Product_12,Fresh Food,In-store,14,79,66,8,False
2026-05-23,12,Product_12,Fresh Food,In-store,19,50,66,8,False
2026-05-24,12,Product_12,Fresh Food,In-store,15,28,66,8,False
2026-05-25,12,Product_12,Fresh Food,In-store,17,3,66,8,False
2026-05-26,12,Product_12,Fresh Food,In-store,2,0,66,8,False
2026-05-27,12,Product_12,Fresh Food,In-store,0,0,66,8,False
2026-05-28,12,Product_12,Fresh Food,In-store,0,0,66,8,False
2026-05-29,12,Product_12,Fresh Food,In-store,0,0,66,8,False
2026-05-30,12,Product_12,Fresh Food,In-store,0,0,66,8,False
2026-05-31,12,Product_12,Fresh Food,In-store,12,207,66,8,False
2026-06-01,12,Product_12,Fresh Food,In-store,14,186,66,8,False
2026-06-02,12,Product_12,Fresh Food,In-store,13,167,66,8,False
2026-06-03,12,Product_12,Fresh Food,In-store,9,153,66,8,False
2026-06-04,12,Product_12,Fresh Food,In-store,12,135,66,8,False
2026-06-05,12,Product_12,Fresh Food,In-store,15,112,66,8,False
2026-06-06,12,Product_12,Fresh Food,In-store,16,87,66,8,False
2026-06-07,12,Product_12,Fresh Food,In-store,15,64,66,8,False
2026-06-08,12,Product_12,Fresh Food,In-store,13,45,66,8,False
2026-06-09,12,Product_12,Fresh Food,In-store,7,34,66,8,False
2026-06-10,12,Product_12,Fresh Food,In-store,7,23,66,8,False
2026-06-11,12,Product_12,Fresh Food,In-store,11,6,66,8,False
2026-06-12,12,Product_12,Fresh Food,In-store,4,0,66,8,False
2026-06-13,12,Product_12,Fresh Food,In-store,0,0,66,8,False
2026-06-14,12,Product_12,Fresh Food,In-store,0,0,66,8,False
2026-06-15,12,Product_12,Fresh Food,In-store,41,163,66,8,True
2026-06-16,12,Product_12,Fresh Food,In-store,10,148,66,8,False
2026-06-17,12,Product_12,Fresh Food,In-store,13,128,66,8,False
2026-06-18,12,Product_12,Fresh Food,In-store,28,86,66,8,True
2026-06-19,12,Product_12,Fresh Food,In-store,8,74,66,8,False
2026-06-20,12,Product_12,Fresh Food,In-store,16,50,66,8,False
2026-06-21,12,Product_12,Fresh Food,In-store,19,21,66,8,False
2026-06-22,12,Product_12,Fresh Food,In-store,12,2,66,8,False
2026-06-23,12,Product_12,Fresh Food,In-store,1,0,66,8,False
2026-06-24,12,Product_12,Fresh Food,In-store,0,0,66,8,False
2026-06-25,12,Product_12,Fresh Food,In-store,0,0,66,8,False
2026-06-26,12,Product_12,Fresh Food,In-store,0,0,66,8,False
2026-06-27,12,Product_12,Fresh Food,In-store,0,0,66,8,False
2026-06-28,12,Product_12,Fresh Food,In-store,14,204,66,8,False
2026-06-29,12,Product_12,Fresh Food,In-store,9,191,66,8,False
2026-06-30,12,Product_12,Fresh Food,In-store,7,180,66,8,False
2026-07-01,12,Product_12,Fresh Food,In-store,17,154,66,8,False
2026-07-02,12,Product_12,Fresh Food,In-store,14,133,66,8,False
2026-07-03,12,Product_12,Fresh Food,In-store,15,110,66,8,False
2026-07-04,12,Product_12,Fresh Food,In-store,13,90,66,8,False
2026-07-05,12,Product_12,Fresh Food,In-store,16,66,66,8,False
2026-07-06,12,Product_12,Fresh Food,In-store,10,50,66,8,False
2026-07-07,12,Product_12,Fresh Food,In-store,14,29,66,8,False
2026-07-08,12,Product_12,Fresh Food,In-store,11,12,66,8,False
2026-07-09,12,Product_12,Fresh Food,In-store,8,0,66,8,False
2026-07-10,12,Product_12,Fresh Food,In-store,0,0,66,8,True
2026-07-11,12,Product_12,Fresh Food,In-store,0,0,66,8,False
2026-07-12,12,Product_12,Fresh Food,In-store,0,0,66,8,False
2026-07-13,12,Product_12,Fresh Food,In-store,12,206,66,8,False
2026-07-14,12,Product_12,Fresh Food,In-store,16,181,66,8,False
2026-07-15,12,Product_12,Fresh Food,In-store,12,163,66,8,False
2026-07-16,12,Product_12,Fresh Food,In-store,14,142,66,8,False
2026-07-17,12,Product_12,Fresh Food,In-store,11,125,66,8,False
2026-07-18,12,Product_12,Fresh Food,In-store,14,103,66,8,False
2026-07-19,12,Product_12,Fresh Food,In-store,50,26,66,8,True
2026-07-20,12,Product_12,Fresh Food,In-store,13,6,66,8,False
2026-07-21,12,Product_12,Fresh Food,In-store,4,0,66,8,False
2026-07-22,12,Product_12,Fresh Food,In-store,0,0,66,8,False
2026-07-23,12,Product_12,Fresh Food,In-store,0,0,66,8,False
2026-07-24,12,Product_12,Fresh Food,In-store,0,0,66,8,False
2026-07-25,12,Product_12,Fresh Food,In-store,0,0,66,8,False
2026-07-26,12,Product_12,Fresh Food,In-store,0,0,66,8,False
2026-07-27,12,Product_12,Fresh Food,In-store,10,210,66,8,False
2026-07-28,12,Product_12,Fresh Food,In-store,8,197,66,8,False
2026-07-29,12,Product_12,Fresh Food,In-store,11,180,66,8,False
2026-07-30,12,Product_12,Fresh Food,In-store,12,161,66,8,False
2026-07-31,12,Product_12,Fresh Food,In-store,10,146,66,8,False
2026-08-01,12,Product_12,Fresh Food,In-store,18,118,66,8,False
2026-08-02,12,Product_12,Fresh Food,In-store,16,94,66,8,False
2026-08-03,12,Product_12,Fresh Food,In-store,14,73,66,8,False
2026-08-04,12,Product_12,Fresh Food,In-store,16,49,66,8,False
2026-08-05,12,Product_12,Fresh Food,In-store,11,32,66,8,False
2026-08-06,12,Product_12,Fresh Food,In-store,12,14,66,8,False
2026-08-07,12,Product_12,Fresh Food,In-store,9,0,66,8,False
2026-08-08,12,Product_12,Fresh Food,In-store,0,0,66,8,False
2026-08-09,12,Product_12,Fresh Food,In-store,0,0,66,8,False
2026-08-10,12,Product_12,Fresh Food,In-store,0,0,66,8,False
2026-08-11,12,Product_12,Fresh Food,In-store,0,0,66,8,False
2026-08-12,12,Product_12,Fresh Food,In-store,9,211,66,8,False
2026-08-13,12,Product_12,Fresh Food,In-store,10,195,66,8,False
2024-08-14,12,Product_12,Fresh Food,Online,5,279,66,8,False
2024-08-15,12,Product_12,Fresh Food,Online,4,264,66,8,False
2024-08-16,12,Product_12,Fresh Food,Online,4,247,66,8,False
2024-08-17,12,Product_12,Fresh Food,Online,6,225,66,8,False
2024-08-18,12,Product_12,Fresh Food,Online,7,198,66,8,False
2024-08-19,12,Product_12,Fresh Food,Online,6,176,66,8,False
2024-08-20,12,Product_12,Fresh Food,Online,4,162,66,8,False
2024-08-21,12,Product_12,Fresh Food,Online,4,145,66,8,False
2024-08-22,12,Product_12,Fresh Food,Online,5,127,66,8,False
2024-08-23,12,Product_12,Fresh Food,Online,5,109,66,8,False
2024-08-24,12,Product_12,Fresh Food,Online,6,84,66,8,False
2024-08-25,12,Product_12,Fresh Food,Online,6,60,66,8,False
2024-08-26,12,Product_12,Fresh Food,Online,5,42,66,8,False
2024-08-27,12,Product_12,Fresh Food,Online,4,27,66,8,False
2024-08-28,12,Product_12,Fresh Food,Online,3,14,66,8,False
2024-08-29,12,Product_12,Fresh Food,Online,4,0,66,8,False
2024-08-30,12,Product_12,Fresh Food,Online,0,0,66,8,False
2024-08-31,12,Product_12,Fresh Food,Online,0,0,66,8,False
2024-09-01,12,Product_12,Fresh Food,Online,0,0,66,8,False
2024-09-02,12,Product_12,Fresh Food,Online,3,213,66,8,False
2024-09-03,12,Product_12,Fresh Food,Online,4,196,66,8,False
2024-09-04,12,Product_12,Fresh Food,Online,7,169,66,8,False
2024-09-05,12,Product_12,Fresh Food,Online,3,156,66,8,False
2024-09-06,12,Product_12,Fresh Food,Online,5,135,66,8,False
2024-09-07,12,Product_12,Fresh Food,Online,5,116,66,8,False
2024-09-08,12,Product_12,Fresh Food,Online,6,94,66,8,False
2024-09-09,12,Product_12,Fresh Food,Online,6,71,66,8,False
2024-09-10,12,Product_12,Fresh Food,Online,5,53,66,8,False
2024-09-11,12,Product_12,Fresh Food,Online,4,39,66,8,False
2024-09-12,12,Product_12,Fresh Food,Online,5,21,66,8,False
2024-09-13,12,Product_12,Fresh Food,Online,5,2,66,8,False
2024-09-14,12,Product_12,Fresh Food,Online,1,0,66,8,False
2024-09-15,12,Product_12,Fresh Food,Online,0,0,66,8,False
2024-09-16,12,Product_12,Fresh Food,Online,0,0,66,8,False
2024-09-17,12,Product_12,Fresh Food,Online,0,0,66,8,False
2024-09-18,12,Product_12,Fresh Food,Online,6,201,66,8,False
2024-09-19,12,Product_12,Fresh Food,Online,4,185,66,8,False
2024-09-20,12,Product_12,Fresh Food,Online,5,164,66,8,False
2024-09-21,12,Product_12,Fresh Food,Online,7,136,66,8,False
2024-09-22,12,Product_12,Fresh Food,Online,5,116,66,8,False
2024-09-23,12,Product_12,Fresh Food,Online,5,96,66,8,False
2024-09-24,12,Product_12,Fresh Food,Online,4,81,66,8,False
2024-09-25,12,Product_12,Fresh Food,Online,4,64,66,8,False
2024-09-26,12,Product_12,Fresh Food,Online,6,40,66,8,False
2024-09-27,12,Product_12,Fresh Food,Online,5,21,66,8,False
2024-09-28,12,Product_12,Fresh Food,Online,5,3,66,8,False
2024-09-29,12,Product_12,Fresh Food,Online,1,0,66,8,False
2024-09-30,12,Product_12,Fresh Food,Online,0,0,66,8,False
2024-10-01,12,Product_12,Fresh Food,Online,0,0,66,8,False
2024-10-02,12,Product_12,Fresh Food,Online,0,0,66,8,False
2024-10-03,12,Product_12,Fresh Food,Online,5,204,66,8,False
2024-10-04,12,Product_12,Fresh Food,Online,5,185,66,8,False
2024-10-05,12,Product_12,Fresh Food,Online,10,145,66,8,False
2024-10-06,12,Product_12,Fresh Food,Online,9,110,66,8,False
2024-10-07,12,Product_12,Fresh Food,Online,6,86,66,8,False
2024-10-08,12,Product_12,Fresh Food,Online,5,67,66,8,False
2024-10-09,12,Product_12,Fresh Food,Online,5,46,66,8,False
2024-10-10,12,Product_12,Fresh Food,Online,4,29,66,8,False
2024-10-11,12,Product_12,Fresh Food,Online,3,17,66,8,False
2024-10-12,12,Product_12,Fresh Food,Online,4,0,66,8,False
2024-10-13,12,Product_12,Fresh Food,Online,0,0,66,8,False
2024-10-14,12,Product_12,Fresh Food,Online,0,0,66,8,False
2024-10-15,12,Product_12,Fresh Food,Online,0,0,66,8,False
2024-10-16,12,Product_12,Fresh Food,Online,0,0,66,8,False
2024-10-17,12,Product_12,Fresh Food,Online,3,213,66,8,False
2024-10-18,12,Product_12,Fresh Food,Online,5,195,66,8,False
2024-10-19,12,Product_12,Fresh Food,Online,6,170,66,8,False
2024-10-20,12,Product_12,Fresh Food,Online,7,143,66,8,False
2024-10-21,12,Product_12,Fresh Food,Online,4,127,66,8,False
2024-10-22,12,Product_12,Fresh Food,Online,2,121,66,8,False
2024-10-23,12,Product_12,Fresh Food,Online,4,107,66,8,False
2024-10-24,12,Product_12,Fresh Food,Online,4,90,66,8,False
2024-10-25,12,Product_12,Fresh Food,Online,4,76,66,8,False
2024-10-26,12,Product_12,Fresh Food,Online,7,48,66,8,False
2024-10-27,12,Product_12,Fresh Food,Online,10,8,66,8,False
2024-10-28,12,Product_12,Fresh Food,Online,2,0,66,8,False
2024-10-29,12,Product_12,Fresh Food,Online,0,0,66,8,False
2024-10-30,12,Product_12,Fresh Food,Online,0,0,66,8,False
2024-10-31,12,Product_12,Fresh Food,Online,0,0,66,8,False
2024-11-01,12,Product_12,Fresh Food,Online,0,0,66,8,False
2024-11-02,12,Product_12,Fresh Food,Online,0,0,66,8,False
2024-11-03,12,Product_12,Fresh Food,Online,9,189,66,8,False
2024-11-04,12,Product_12,Fresh Food,Online,5,170,66,8,False
2024-11-05,12,Product_12,Fresh Food,Online,4,154,66,8,False
2024-11-06,12,Product_12,Fresh Food,Online,4,139,66,8,False
2024-11-07,12,Product_12,Fresh Food,Online,3,126,66,8,False
2024-11-08,12,Product_12,Fresh Food,Online,4,109,66,8,False
2024-11-09,12,Product_12,Fresh Food,Online,6,86,66,8,False
2024-11-10,12,Product_12,Fresh Food,Online,6,62,66,8,False
2024-11-11,12,Product_12,Fresh Food,Online,5,42,66,8,False
2024-11-12,12,Product_12,Fresh Food,Online,4,26,66,8,False
2024-11-13,12,Product_12,Fresh Food,Online,3,13,66,8,False
2024-11-14,12,Product_12,Fresh Food,Online,3,0,66,8,False
2024-11-15,12,Product_12,Fresh Food,Online,0,0,66,8,False
2024-11-16,12,Product_12,Fresh Food,Online,0,0,66,8,False
2024-11-17,12,Product_12,Fresh Food,Online,0,0,66,8,False
2024-11-18,12,Product_12,Fresh Food,Online,5,206,66,8,False
2024-11-19,12,Product_12,Fresh Food,Online,4,189,66,8,False
2024-11-20,12,Product_12,Fresh Food,Online,3,178,66,8,False
2024-11-21,12,Product_12,Fresh Food,Online,4,161,66,8,False
2024-11-22,12,Product_12,Fresh Food,Online,4,144,66,8,False
2024-11-23,12,Product_12,Fresh Food,Online,7,117,66,8,False
2024-11-24,12,Product_12,Fresh Food,Online,7,92,66,8,False
2024-11-25,12,Product_12,Fresh Food,Online,6,70,66,8,False
2024-11-26,12,Product_12,Fresh Food,Online,7,45,66,8,False
2024-11-27,12,Product_12,Fresh Food,Online,4,31,66,8,False
2024-11-28,12,Product_12,Fresh Food,Online,4,15,66,8,False
2024-11-29,12,Product_12,Fresh Food,Online,4,0,66,8,False
2024-11-30,12,Product_12,Fresh Food,Online,0,0,66,8,False
2024-12-01,12,Product_12,Fresh Food,Online,0,0,66,8,False
2024-12-02,12,Product_12,Fresh Food,Online,0,0,66,8,False
2024-12-03,12,Product_12,Fresh Food,Online,0,0,66,8,False
2024-12-04,12,Product_12,Fresh Food,Online,4,211,66,8,False
2024-12-05,12,Product_12,Fresh Food,Online,4,195,66,8,False
2024-12-06,12,Product_12,Fresh Food,Online,5,175,66,8,False
2024-12-07,12,Product_12,Fresh Food,Online,6,153,66,8,False
2024-12-08,12,Product_12,Fresh Food,Online,8,124,66,8,False
2024-12-09,12,Product_12,Fresh Food,Online,6,102,66,8,False
2024-12-10,12,Product_12,Fresh Food,Online,5,82,66,8,False
2024-12-11,12,Product_12,Fresh Food,Online,6,59,66,8,False
2024-12-12,12,Product_12,Fresh Food,Online,6,37,66,8,False
2024-12-13,12,Product_12,Fresh Food,Online,3,25,66,8,False
2024-12-14,12,Product_12,Fresh Food,Online,7,0,66,8,False
2024-12-15,12,Product_12,Fresh Food,Online,0,0,66,8,False
2024-12-16,12,Product_12,Fresh Food,Online,0,0,66,8,False
2024-12-17,12,Product_12,Fresh Food,Online,0,0,66,8,False
2024-12-18,12,Product_12,Fresh Food,Online,0,0,66,8,False
2024-12-19,12,Product_12,Fresh Food,Online,5,206,66,8,False
2024-12-20,12,Product_12,Fresh Food,Online,5,189,66,8,False
2024-12-21,12,Product_12,Fresh Food,Online,6,168,66,8,False
2024-12-22,12,Product_12,Fresh Food,Online,6,147,66,8,False
2024-12-23,12,Product_12,Fresh Food,Online,5,130,66,8,False
2024-12-24,12,Product_12,Fresh Food,Online,5,112,66,8,False
2024-12-25,12,Product_12,Fresh Food,Online,3,100,66,8,False
2024-12-26,12,Product_12,Fresh Food,Online,10,64,66,8,True
2024-12-27,12,Product_12,Fresh Food,Online,7,39,66,8,False
2024-12-28,12,Product_12,Fresh Food,Online,5,22,66,8,False
2024-12-29,12,Product_12,Fresh Food,Online,6,0,66,8,False
2024-12-30,12,Product_12,Fresh Food,Online,0,0,66,8,False
2024-12-31,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-01-01,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-01-02,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-01-03,12,Product_12,Fresh Food,Online,5,206,66,8,False
2025-01-04,12,Product_12,Fresh Food,Online,9,171,66,8,False
2025-01-05,12,Product_12,Fresh Food,Online,5,151,66,8,False
2025-01-06,12,Product_12,Fresh Food,Online,4,135,66,8,False
2025-01-07,12,Product_12,Fresh Food,Online,4,120,66,8,False
2025-01-08,12,Product_12,Fresh Food,Online,5,101,66,8,False
2025-01-09,12,Product_12,Fresh Food,Online,5,81,66,8,False
2025-01-10,12,Product_12,Fresh Food,Online,4,67,66,8,False
2025-01-11,12,Product_12,Fresh Food,Online,6,43,66,8,False
2025-01-12,12,Product_12,Fresh Food,Online,7,18,66,8,False
2025-01-13,12,Product_12,Fresh Food,Online,5,0,66,8,False
2025-01-14,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-01-15,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-01-16,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-01-17,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-01-18,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-01-19,12,Product_12,Fresh Food,Online,8,196,66,8,False
2025-01-20,12,Product_12,Fresh Food,Online,4,180,66,8,False
2025-01-21,12,Product_12,Fresh Food,Online,4,167,66,8,False
2025-01-22,12,Product_12,Fresh Food,Online,2,158,66,8,False
2025-01-23,12,Product_12,Fresh Food,Online,5,139,66,8,False
2025-01-24,12,Product_12,Fresh Food,Online,4,126,66,8,False
2025-01-25,12,Product_12,Fresh Food,Online,6,103,66,8,False
2025-01-26,12,Product_12,Fresh Food,Online,5,83,66,8,False
2025-01-27,12,Product_12,Fresh Food,Online,3,72,66,8,False
2025-01-28,12,Product_12,Fresh Food,Online,5,54,66,8,False
2025-01-29,12,Product_12,Fresh Food,Online,5,35,66,8,False
2025-01-30,12,Product_12,Fresh Food,Online,5,17,66,8,False
2025-01-31,12,Product_12,Fresh Food,Online,4,1,66,8,False
2025-02-01,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-02-02,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-02-03,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-02-04,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-02-05,12,Product_12,Fresh Food,Online,4,212,66,8,False
2025-02-06,12,Product_12,Fresh Food,Online,3,201,66,8,False
2025-02-07,12,Product_12,Fresh Food,Online,6,178,66,8,False
2025-02-08,12,Product_12,Fresh Food,Online,9,147,66,8,False
2025-02-09,12,Product_12,Fresh Food,Online,6,126,66,8,False
2025-02-10,12,Product_12,Fresh Food,Online,4,111,66,8,False
2025-02-11,12,Product_12,Fresh Food,Online,5,94,66,8,False
2025-02-12,12,Product_12,Fresh Food,Online,6,73,66,8,False
2025-02-13,12,Product_12,Fresh Food,Online,4,57,66,8,False
2025-02-14,12,Product_12,Fresh Food,Online,5,40,66,8,False
2025-02-15,12,Product_12,Fresh Food,Online,6,19,66,8,False
2025-02-16,12,Product_12,Fresh Food,Online,4,4,66,8,False
2025-02-17,12,Product_12,Fresh Food,Online,1,0,66,8,False
2025-02-18,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-02-19,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-02-20,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-02-21,12,Product_12,Fresh Food,Online,6,204,66,8,False
2025-02-22,12,Product_12,Fresh Food,Online,9,173,66,8,False
2025-02-23,12,Product_12,Fresh Food,Online,8,145,66,8,False
2025-02-24,12,Product_12,Fresh Food,Online,3,134,66,8,False
2025-02-25,12,Product_12,Fresh Food,Online,5,115,66,8,False
2025-02-26,12,Product_12,Fresh Food,Online,4,101,66,8,False
2025-02-27,12,Product_12,Fresh Food,Online,4,87,66,8,False
2025-02-28,12,Product_12,Fresh Food,Online,7,63,66,8,False
2025-03-01,12,Product_12,Fresh Food,Online,6,42,66,8,False
2025-03-02,12,Product_12,Fresh Food,Online,7,17,66,8,False
2025-03-03,12,Product_12,Fresh Food,Online,4,1,66,8,False
2025-03-04,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-03-05,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-03-06,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-03-07,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-03-08,12,Product_12,Fresh Food,Online,6,205,66,8,False
2025-03-09,12,Product_12,Fresh Food,Online,6,182,66,8,False
2025-03-10,12,Product_12,Fresh Food,Online,5,164,66,8,False
2025-03-11,12,Product_12,Fresh Food,Online,3,153,66,8,False
2025-03-12,12,Product_12,Fresh Food,Online,4,138,66,8,False
2025-03-13,12,Product_12,Fresh Food,Online,6,118,66,8,False
2025-03-14,12,Product_12,Fresh Food,Online,5,101,66,8,False
2025-03-15,12,Product_12,Fresh Food,Online,7,76,66,8,False
2025-03-16,12,Product_12,Fresh Food,Online,8,46,66,8,False
2025-03-17,12,Product_12,Fresh Food,Online,4,33,66,8,False
2025-03-18,12,Product_12,Fresh Food,Online,5,16,66,8,False
2025-03-19,12,Product_12,Fresh Food,Online,4,2,66,8,False
2025-03-20,12,Product_12,Fresh Food,Online,1,0,66,8,False
2025-03-21,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-03-22,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-03-23,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-03-24,12,Product_12,Fresh Food,Online,4,209,66,8,False
2025-03-25,12,Product_12,Fresh Food,Online,5,191,66,8,False
2025-03-26,12,Product_12,Fresh Food,Online,7,165,66,8,False
2025-03-27,12,Product_12,Fresh Food,Online,3,156,66,8,False
2025-03-28,12,Product_12,Fresh Food,Online,6,134,66,8,False
2025-03-29,12,Product_12,Fresh Food,Online,7,108,66,8,False
2025-03-30,12,Product_12,Fresh Food,Online,7,82,66,8,False
2025-03-31,12,Product_12,Fresh Food,Online,5,65,66,8,False
2025-04-01,12,Product_12,Fresh Food,Online,5,46,66,8,False
2025-04-02,12,Product_12,Fresh Food,Online,4,31,66,8,False
2025-04-03,12,Product_12,Fresh Food,Online,4,16,66,8,False
2025-04-04,12,Product_12,Fresh Food,Online,5,0,66,8,False
2025-04-05,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-04-06,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-04-07,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-04-08,12,Product_12,Fresh Food,Online,6,205,66,8,False
2025-04-09,12,Product_12,Fresh Food,Online,5,187,66,8,False
2025-04-10,12,Product_12,Fresh Food,Online,4,173,66,8,False
2025-04-11,12,Product_12,Fresh Food,Online,7,149,66,8,False
2025-04-12,12,Product_12,Fresh Food,Online,10,115,66,8,False
2025-04-13,12,Product_12,Fresh Food,Online,8,86,66,8,False
2025-04-14,12,Product_12,Fresh Food,Online,5,69,66,8,False
2025-04-15,12,Product_12,Fresh Food,Online,6,49,66,8,False
2025-04-16,12,Product_12,Fresh Food,Online,6,28,66,8,False
2025-04-17,12,Product_12,Fresh Food,Online,7,3,66,8,False
2025-04-18,12,Product_12,Fresh Food,Online,1,0,66,8,False
2025-04-19,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-04-20,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-04-21,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-04-22,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-04-23,12,Product_12,Fresh Food,Online,5,208,66,8,False
2025-04-24,12,Product_12,Fresh Food,Online,5,190,66,8,False
2025-04-25,12,Product_12,Fresh Food,Online,6,169,66,8,False
2025-04-26,12,Product_12,Fresh Food,Online,8,140,66,8,False
2025-04-27,12,Product_12,Fresh Food,Online,9,107,66,8,False
2025-04-28,12,Product_12,Fresh Food,Online,6,85,66,8,False
2025-04-29,12,Product_12,Fresh Food,Online,3,74,66,8,False
2025-04-30,12,Product_12,Fresh Food,Online,7,50,66,8,False
2025-05-01,12,Product_12,Fresh Food,Online,6,30,66,8,False
2025-05-02,12,Product_12,Fresh Food,Online,5,12,66,8,False
2025-05-03,12,Product_12,Fresh Food,Online,3,0,66,8,False
2025-05-04,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-05-05,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-05-06,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-05-07,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-05-08,12,Product_12,Fresh Food,Online,4,211,66,8,False
2025-05-09,12,Product_12,Fresh Food,Online,6,191,66,8,False
2025-05-10,12,Product_12,Fresh Food,Online,5,175,66,8,False
2025-05-11,12,Product_12,Fresh Food,Online,9,143,66,8,False
2025-05-12,12,Product_12,Fresh Food,Online,5,127,66,8,False
2025-05-13,12,Product_12,Fresh Food,Online,7,104,66,8,False
2025-05-14,12,Product_12,Fresh Food,Online,6,84,66,8,False
2025-05-15,12,Product_12,Fresh Food,Online,4,70,66,8,False
2025-05-16,12,Product_12,Fresh Food,Online,4,57,66,8,False
2025-05-17,12,Product_12,Fresh Food,Online,6,35,66,8,False
2025-05-18,12,Product_12,Fresh Food,Online,7,10,66,8,False
2025-05-19,12,Product_12,Fresh Food,Online,3,0,66,8,False
2025-05-20,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-05-21,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-05-22,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-05-23,12,Product_12,Fresh Food,Online,0,0,66,8,False
2025-05-24,12,Product_12,Fresh Food,Online,6,204,66,8,False
2025-05-25,12,Product_12,Fresh Food,Online,8,177,66,8,False
2025-05-26,12,Product_12,Fresh Food,Online,4,162,66,8,False
2025-05-27,12,Product_12,Fresh Food,Online,5,144,66,8,False
2025-05-28,12,Product_12,Fresh Food,Online,7,120,66,8,False
2025-05-29,12,Product_12,Fresh Food,Online,6,100,66,8,False
2025-05-30,12,Product_12,Fresh Food,Online,6,80,66,8,False
2025-05-31,12,Product_12,Fresh Food,Online,9,50,66,8,False
2025-06-01,12,Product_12,Fresh Food,Online,6,29,66,8,False
2025-06-02,12,Product_12,Fresh Food,Online,5,13,66,8,False
